https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1612893600,2021-02-09 18:00:00,BTC/USDT,46498.0,46964.86772399,46268.68853828,46964.4680564,944801.84935431,20.23469737
1612891800,2021-02-09 17:30:00,BTC/USDT,46428.3411,46525.4242,46199.50786109,46490.81938334,2103179.32464201,45.38760353
1612890000,2021-02-09 17:00:00,BTC/USDT,46489.63258275,46923.32581829,46393.65747078,46428.34110001,2123307.17725373,45.46926731
1612888200,2021-02-09 16:30:00,BTC/USDT,46359.76454659,46986.4017477,46300.0,46498.0,2532035.60261998,54.20946394
1612886400,2021-02-09 16:00:00,BTC/USDT,46787.8704,47100.0,46054.01142682,46336.5814,2891882.51087206,62.10521247
1612884600,2021-02-09 15:30:00,BTC/USDT,46999.72102176,47100.0,46641.81173549,46785.61931772,2028026.7829175,43.24858112
1612882800,2021-02-09 15:00:00,BTC/USDT,46612.97306117,47050.31957937,46292.43966063,47021.476,1804731.38031104,38.65752551
1612881000,2021-02-09 14:30:00,BTC/USDT,46305.35062218,46694.56429516,46166.0,46629.668726,1925214.07548926,41.5052689
1612879200,2021-02-09 14:00:00,BTC/USDT,46300.0,46516.96938729,46088.94288826,46311.36779733,2466886.51548812,53.35721177
1612877400,2021-02-09 13:30:00,BTC/USDT,45226.15849169,46398.35717381,45155.4802578,46297.68530742,2245684.81905764,48.88141915
1612875600,2021-02-09 13:00:00,BTC/USDT,45324.6542,45703.73617507,45001.0,45226.15849169,2256558.95428422,49.68973628
1612873800,2021-02-09 12:30:00,BTC/USDT,46447.6780151,46447.6780151,45139.63853267,45315.45730001,3758674.73363417,82.3486501
1612872000,2021-02-09 12:00:00,BTC/USDT,46394.68041497,46784.5,46228.19887122,46428.9781176,1353645.2801986,29.10283336
1612870200,2021-02-09 11:30:00,BTC/USDT,46251.28626172,46584.935939,46159.96509455,46394.68042499,1597720.67128139,34.44546237
1612868400,2021-02-09 11:00:00,BTC/USDT,45621.76328218,46272.38020308,45621.76328218,46257.892,1917611.73432688,41.75844134
1612866600,2021-02-09 10:30:00,BTC/USDT,46304.83917577,46576.73229,45594.172631,45647.27829999,2924945.96386122,63.52262142
1612864800,2021-02-09 10:00:00,BTC/USDT,46410.00418602,46520.0,45957.14021874,46304.83917577,1922331.01648173,41.62348848
1612863000,2021-02-09 09:30:00,BTC/USDT,46720.0,46720.0,45970.267709,46413.70086002,3097542.9774666,66.78629901
1612861200,2021-02-09 09:00:00,BTC/USDT,47100.00000001,47140.1651071,46677.62392974,46728.41667484,1784699.91090282,38.07583224
1612859400,2021-02-09 08:30:00,BTC/USDT,46981.49810686,47142.50145922,46648.5869237,47110.74174386,2102788.96021953,44.8606606
1612857600,2021-02-09 08:00:00,BTC/USDT,47546.46199999,47881.50417296,46820.72279027,46981.49810686,3060065.80431398,64.7654307
1612855800,2021-02-09 07:30:00,BTC/USDT,47650.0,47778.56218603,47414.4835003,47522.3799,2677161.10491346,56.2750541
1612854000,2021-02-09 07:00:00,BTC/USDT,48090.0,48108.90336889,47477.90197128,47650.00000001,3012677.59038597,63.04696006
1612852200,2021-02-09 06:30:00,BTC/USDT,47057.79056544,48101.0,46956.784496,48099.0,3806181.75204819,79.87612669
1612850400,2021-02-09 06:00:00,BTC/USDT,46842.64928891,47184.5603467,46581.53503975,47059.40856907,819590.00138425,17.45927884
1612848600,2021-02-09 05:30:00,BTC/USDT,46780.57878004,47206.77009409,46473.50760451,46883.55543289,2043859.67698331,43.64421702
1612846800,2021-02-09 05:00:00,BTC/USDT,46867.12324729,47016.357467,46625.26263023,46783.73978164,925666.12002394,19.76509195
1612845000,2021-02-09 04:30:00,BTC/USDT,46415.71118151,46885.42865826,46210.78818624,46814.9805578,2410917.9812556,51.83978511
1612843200,2021-02-09 04:00:00,BTC/USDT,46596.60687646,46690.07530395,46255.09856953,46417.66515254,1990638.40884114,42.88243847
1612841400,2021-02-09 03:30:00,BTC/USDT,46230.0,46764.99381485,46175.58741311,46594.27791814,1610706.68108316,34.61776578
1612839600,2021-02-09 03:00:00,BTC/USDT,45693.99384202,46339.29986325,45500.0,46230.0,1311108.13239727,28.515332
1612837800,2021-02-09 02:30:00,BTC/USDT,46085.74554156,46325.16403601,45673.41201601,45693.99384202,1389238.48942846,30.18552744
1612836000,2021-02-09 02:00:00,BTC/USDT,46145.38958517,46213.94940715,45620.23522498,46050.2189498,1879728.01802668,40.94404882
1612834200,2021-02-09 01:30:00,BTC/USDT,46043.19483102,46300.0,45850.7466135,46145.38958516,1493690.70270514,32.45606892
1612832400,2021-02-09 01:00:00,BTC/USDT,46765.12982696,46765.12982696,45957.90148707,46073.7555986,2355543.64241412,50.69735916
1612830600,2021-02-09 00:30:00,BTC/USDT,46643.7532458,47170.0,46579.59659817,46746.29873924,3337929.19126661,71.13894952
1612829918,2021-02-09 00:18:38,BTC/USDT,46641.4197103,46641.4197103,46641.4197103,46641.4197103,0.0,0.0
1612828800,2021-02-09 00:00:00,BTC/USDT,46379.22127308,47428.19103276,46294.95635999,46641.4197103,4898386.07900699,104.4764567
1612827000,2021-02-08 23:30:00,BTC/USDT,46112.40351145,46504.74322996,45700.00000001,46359.365052,2426139.40422309,52.57280345
1612825200,2021-02-08 23:00:00,BTC/USDT,44688.80358747,46599.0,44576.17733334,46126.82209712,4277680.39872825,93.96470792
1612823400,2021-02-08 22:30:00,BTC/USDT,44400.0,45000.0,44325.17436803,44688.80359747,1568101.18224534,35.04616659
1612821600,2021-02-08 22:00:00,BTC/USDT,44582.62067152,44850.0,44255.20885896,44400.0,1808332.17850309,40.51872014
1612819800,2021-02-08 21:30:00,BTC/USDT,44376.93094505,44732.63193584,44107.4247982,44576.02445737,3114603.53595456,69.9788827
1612818000,2021-02-08 21:00:00,BTC/USDT,44144.37735,44376.93094505,43905.97400881,44376.93094505,2681127.96094114,60.73154077
1612816200,2021-02-08 20:30:00,BTC/USDT,43088.78862817,44200.0,43088.78862817,44124.29414709,2468577.41474474,56.45415039
1612814400,2021-02-08 20:00:00,BTC/USDT,43018.34622893,43257.0,42924.51347276,43067.04258148,666638.27597073,15.45687285
1612812600,2021-02-08 19:30:00,BTC/USDT,42980.81481314,43082.98656,42652.05523,43018.34621893,531094.7737182,12.3740663
1612810800,2021-02-08 19:00:00,BTC/USDT,42645.86805752,43070.180159,42616.30965637,42922.05526309,957504.37126937,22.33061166
1612809000,2021-02-08 18:30:00,BTC/USDT,43206.80776031,43206.80776031,42524.52422056,42645.86805752,1295970.63226069,30.29332108
1612807200,2021-02-08 18:00:00,BTC/USDT,43116.58978513,43254.85318351,42722.3486044,43209.46172909,1635976.84833016,38.06782209
1612805400,2021-02-08 17:30:00,BTC/USDT,42911.45377358,43196.12438,42889.4597102,43077.4979325,1325869.21685436,30.78784642
1612803600,2021-02-08 17:00:00,BTC/USDT,43181.01217074,43380.0,42472.54573779,42938.7404791,3663786.20027665,85.66804031
1612801800,2021-02-08 16:30:00,BTC/USDT,43439.14699655,43484.39555522,43061.04076679,43174.22093111,2784335.01342495,64.36483922
1612800000,2021-02-08 16:00:00,BTC/USDT,43660.31735309,44200.1557082,43339.14699655,43439.14699655,2886217.24707077,65.65672185
1612798200,2021-02-08 15:30:00,BTC/USDT,43650.0,44000.0,43430.74239508,43681.00000001,3110545.12083156,71.27902075
1612796400,2021-02-08 15:00:00,BTC/USDT,43552.822719,43943.4,43359.27090794,43637.60218754,2216026.65851288,50.78804646
1612794600,2021-02-08 14:30:00,BTC/USDT,43656.73959814,43718.3348,43070.4025135,43555.17538686,4368456.82600265,100.58655658
1612792800,2021-02-08 14:00:00,BTC/USDT,42993.17640457,44020.97484441,42945.45219178,43658.92211074,4560474.85876437,104.71181868
1612791000,2021-02-08 13:30:00,BTC/USDT,44008.05393355,44319.038971,42876.77590118,43010.64651504,9294933.95826298,212.73813139
1612789200,2021-02-08 13:00:00,BTC/USDT,43109.8442319,44773.51705752,41565.15,44002.20100734,16711634.84165201,387.94908961
1612787400,2021-02-08 12:30:00,BTC/USDT,39230.77062564,43333.3313,39115.32453866,43069.3,12450714.7925927,301.1719136
1612785600,2021-02-08 12:00:00,BTC/USDT,39427.41715798,39578.0,39177.030667,39230.77062565,533088.66086121,13.55175314
1612783800,2021-02-08 11:30:00,BTC/USDT,39400.84531058,39466.0,39340.0,39413.47821944,763815.73886114,19.39050575
1612782000,2021-02-08 11:00:00,BTC/USDT,39416.83232032,39492.8967335,39338.64732242,39400.84531058,1243068.42507019,31.53515269
1612780200,2021-02-08 10:30:00,BTC/USDT,39086.52343344,39422.99366581,39081.19931479,39415.49903817,1448435.74975705,36.85071205
1612778400,2021-02-08 10:00:00,BTC/USDT,38971.85936488,39098.2095266,38871.82133577,39071.15140233,581506.18842685,14.90895895
1612776600,2021-02-08 09:30:00,BTC/USDT,39035.0,39136.284,38903.53263993,38954.27121296,1214507.25376796,31.12060786
1612774800,2021-02-08 09:00:00,BTC/USDT,39172.11715396,39349.26322217,38988.55257621,39040.45968484,814900.96565549,20.77306406
1612773000,2021-02-08 08:30:00,BTC/USDT,39188.03501077,39271.63159896,39055.0,39172.11715396,427135.91733842,10.91042707
1612771200,2021-02-08 08:00:00,BTC/USDT,39274.48723267,39350.0,39119.03698189,39202.02529565,1026106.6573457,26.16671857
1612769400,2021-02-08 07:30:00,BTC/USDT,39138.67112658,39374.859416,39113.18891913,39287.94983759,1407573.67717695,35.8254446
1612767600,2021-02-08 07:00:00,BTC/USDT,39045.84410535,39114.63269192,38895.0,39114.63269192,761992.37439717,19.53907618
1612765800,2021-02-08 06:30:00,BTC/USDT,39144.9702557,39155.04280549,38896.50285477,39022.83814677,580376.81359782,14.85973409
1612764000,2021-02-08 06:00:00,BTC/USDT,38687.81642897,39225.82807345,38633.21790179,39149.17040153,1240710.50841303,31.73571468
1612762200,2021-02-08 05:30:00,BTC/USDT,38691.13811796,38872.67420375,38631.0,38689.75084657,867187.98808605,22.39263074
1612760400,2021-02-08 05:00:00,BTC/USDT,38595.0,38775.6664,38446.63930024,38671.27283595,986910.56878673,25.54899277
1612758600,2021-02-08 04:30:00,BTC/USDT,38620.0,38673.902435,38537.72587524,38584.97713083,894801.71029262,23.18425869
1612756800,2021-02-08 04:00:00,BTC/USDT,38076.42979852,38643.626866,38020.786371,38633.30208914,1432481.15204177,37.35521623
1612755000,2021-02-08 03:30:00,BTC/USDT,38363.978912,38478.631578,38029.48289187,38090.90026558,949429.17637889,24.80862525
1612753200,2021-02-08 03:00:00,BTC/USDT,38261.43736778,38500.0,38150.0,38372.60765165,1783558.82351979,46.56364914
1612751400,2021-02-08 02:30:00,BTC/USDT,38554.94750334,38577.24393887,38173.91304347,38252.97730841,1589787.89789094,41.47249729
1612749600,2021-02-08 02:00:00,BTC/USDT,38534.81934176,38655.02513321,38372.45270368,38540.52040092,1618625.91695701,42.00200868
1612747800,2021-02-08 01:30:00,BTC/USDT,38640.33205209,38658.51904767,38459.25651021,38523.85309621,1354880.10710365,35.14279711
1612746000,2021-02-08 01:00:00,BTC/USDT,38749.5365757,38887.28753245,38624.33695986,38635.01035729,812116.28910266,20.95228112
1612744200,2021-02-08 00:30:00,BTC/USDT,38831.94164501,38831.94164501,38667.99145214,38722.64099047,865537.61645833,22.34150791
1612743720,2021-02-08 00:22:00,BTC/USDT,38831.94164501,38831.94164501,38831.94164501,38831.94164501,0.0,0.0
1612742400,2021-02-08 00:00:00,BTC/USDT,38814.4078,39117.373198,38723.06389173,38831.94164501,700501.30052439,17.9908333
1612740600,2021-02-07 23:30:00,BTC/USDT,38980.0,39050.22726853,38814.4078,38814.40780001,703012.6311246,18.04708366
1612738800,2021-02-07 23:00:00,BTC/USDT,38786.59612334,39083.0,38705.32095201,38981.61822618,2214588.85024528,56.87779302
1612737000,2021-02-07 22:30:00,BTC/USDT,38314.8992869,38815.73024085,38305.29065847,38784.54144,718706.76675433,18.64697651
1612735200,2021-02-07 22:00:00,BTC/USDT,38542.80717413,38649.4149868,38307.05296761,38314.8992869,1050845.85152936,27.25941067
1612733400,2021-02-07 21:30:00,BTC/USDT,38450.75545297,38648.06810284,38409.05964841,38542.80717413,605530.37123544,15.7117997
1612731600,2021-02-07 21:00:00,BTC/USDT,38475.5615416,38578.7,38375.89990132,38452.67751175,505675.35596188,13.14557104
1612729800,2021-02-07 20:30:00,BTC/USDT,38070.82314622,38480.5795961,38070.82314622,38473.63803255,453370.19316776,11.84441964
1612728000,2021-02-07 20:00:00,BTC/USDT,38080.29558186,38118.893816,37715.0,38085.24077965,2280229.87417886,60.15072923
1612726200,2021-02-07 19:30:00,BTC/USDT,38376.50428,38448.57434598,38012.0,38074.66902759,582205.55221288,15.20797122
1612724400,2021-02-07 19:00:00,BTC/USDT,38268.57214863,38409.15715472,38234.81133215,38368.84416797,864576.85633806,22.55041914
1612722600,2021-02-07 18:30:00,BTC/USDT,38087.12256446,38345.0,38016.93042431,38272.79480486,789277.80260942,20.67626901
1612720800,2021-02-07 18:00:00,BTC/USDT,37886.7742745,38125.13801148,37867.0,38101.16991791,652042.7690102,17.13422862
1612719000,2021-02-07 17:30:00,BTC/USDT,38025.59949368,38163.7812252,37725.97739156,37898.00746057,691593.93070323,18.23327254
1612717200,2021-02-07 17:00:00,BTC/USDT,38192.8646432,38192.8646432,37973.1984369,38035.93024312,653376.02705732,17.14225573
1612715400,2021-02-07 16:30:00,BTC/USDT,37763.2079458,38250.0,37678.16706918,38174.9806886,871754.75598314,22.99435163
1612713600,2021-02-07 16:00:00,BTC/USDT,37940.76417192,38105.46784656,37322.11460419,37763.2079458,4230185.7173703,112.44407701
1612711800,2021-02-07 15:30:00,BTC/USDT,37828.67131585,38138.52591113,37759.37260514,37925.70125963,1296781.66125974,34.18931319
1612710000,2021-02-07 15:00:00,BTC/USDT,38235.84249731,38400.87768678,37588.23731536,37828.38659574,3382384.52179231,89.10291189
1612708200,2021-02-07 14:30:00,BTC/USDT,38557.25248558,38691.85591104,38200.0,38248.5155606,829568.05634003,21.63244508
1612706400,2021-02-07 14:00:00,BTC/USDT,38630.90192724,38630.90192724,38250.0,38567.85686576,1876747.18818395,48.89338285
1612704600,2021-02-07 13:30:00,BTC/USDT,38964.81358031,38964.81358031,38400.0,38656.50962139,3115524.03937079,80.80163112
1612702800,2021-02-07 13:00:00,BTC/USDT,38804.85637957,39099.414755,38777.55031401,38950.70552412,1022947.65265324,26.26277467
1612701000,2021-02-07 12:30:00,BTC/USDT,38644.12474359,38861.97754299,38579.98663848,38791.49631332,514751.02347613,13.28399838
1612699200,2021-02-07 12:00:00,BTC/USDT,39016.72805393,39333.2,38544.19355006,38665.68409832,2001873.25055281,51.3426712
1612697400,2021-02-07 11:30:00,BTC/USDT,39100.84852168,39124.39429524,38794.27027807,39043.42714793,1125652.09669114,28.88256299
1612695600,2021-02-07 11:00:00,BTC/USDT,39310.6369385,39350.0,38934.8629118,39097.94028201,1080450.8782529,27.64174998
1612693800,2021-02-07 10:30:00,BTC/USDT,39412.26478024,39529.26043974,39175.0,39327.00354859,434429.2550675,11.06662658
1612692000,2021-02-07 10:00:00,BTC/USDT,39521.92715517,39641.04189351,39359.33394557,39411.72109056,579883.11145471,14.69811044
1612690200,2021-02-07 09:30:00,BTC/USDT,39419.43477151,39694.0,39379.49126401,39517.01248577,1051684.88933592,26.59573721
1612688400,2021-02-07 09:00:00,BTC/USDT,39500.0,39561.93753183,39337.07939983,39419.43477151,414970.07377936,10.52034353
1612686600,2021-02-07 08:30:00,BTC/USDT,39374.77177828,39558.79164952,39300.0,39493.38915267,571979.53483594,14.51159225
1612684800,2021-02-07 08:00:00,BTC/USDT,39031.38101062,39490.0,39031.38101062,39368.42969255,1215731.87910713,30.94065312
1612683000,2021-02-07 07:30:00,BTC/USDT,38837.74372313,39055.435,38757.44453795,39035.29852325,1034918.85832258,26.6171799
1612681200,2021-02-07 07:00:00,BTC/USDT,38537.68123339,38963.41940134,38442.557471,38823.22457447,658548.71528252,16.98238579
1612679400,2021-02-07 06:30:00,BTC/USDT,38527.33823242,38686.83347399,38474.57323734,38537.1306281,878961.98464702,22.76979498
1612677600,2021-02-07 06:00:00,BTC/USDT,38537.13849389,38602.23199999,38287.33388025,38534.23102618,1388761.20009132,36.06348889
1612675800,2021-02-07 05:30:00,BTC/USDT,38325.36087332,38689.92144381,38189.10330159,38537.13849388,1214587.13550787,31.55449609
1612674000,2021-02-07 05:00:00,BTC/USDT,38321.28414987,38501.74207625,38255.51370824,38325.0,2651727.63432154,69.01047735
1612672200,2021-02-07 04:30:00,BTC/USDT,38461.58405497,38480.0,37877.29392282,38320.26567433,1725599.11809984,45.20559628
1612670400,2021-02-07 04:00:00,BTC/USDT,38850.89009764,38850.89009764,38450.3672532,38463.50721059,1877893.95459845,48.51959813
1612668600,2021-02-07 03:30:00,BTC/USDT,38843.05698255,38896.88581085,38581.91581776,38839.9378607,651018.67943412,16.83027435
1612666800,2021-02-07 03:00:00,BTC/USDT,38749.60296973,38922.40410488,38659.04091327,38824.10927536,1331210.64981923,34.29237829
1612665000,2021-02-07 02:30:00,BTC/USDT,38655.78325234,38877.14371795,38547.52922786,38754.3953888,1286502.70420545,33.23323036
1612663200,2021-02-07 02:00:00,BTC/USDT,38614.78206073,38815.73024085,38368.4,38653.85059278,1096831.59706469,28.4356581
1612661400,2021-02-07 01:30:00,BTC/USDT,39303.0,39517.85321599,38512.88011224,38647.91538126,1198233.91394594,30.72757624
1612659600,2021-02-07 01:00:00,BTC/USDT,39560.98697518,39588.177983,39168.74603214,39315.20704748,1179804.00325391,29.9498384
1612657800,2021-02-07 00:30:00,BTC/USDT,39379.13948505,39607.33630292,39345.25303299,39560.98697519,363940.85209209,9.21438687
1612657660,2021-02-07 00:27:40,BTC/USDT,39386.46816863,39386.46816863,39386.46816863,39386.46816863,0.0,0.0
1612656000,2021-02-07 00:00:00,BTC/USDT,39209.12675961,39388.43707462,38732.84137715,39386.46816863,1231947.24705247,31.56715392
1612654200,2021-02-06 23:30:00,BTC/USDT,39310.99998999,39462.16380181,39067.22238038,39200.0,1005319.02288774,25.64613555
1612652400,2021-02-06 23:00:00,BTC/USDT,40000.6549313,40000.6549313,39197.773152,39309.50924999,1180156.71620992,29.90334153
1612650600,2021-02-06 22:30:00,BTC/USDT,40250.30281783,40311.75347094,39933.69841583,39997.60956366,518501.90111735,12.91647274
1612648800,2021-02-06 22:00:00,BTC/USDT,40038.28014788,40458.96614828,39931.929604,40257.88982656,1178500.33006351,29.28528503
1612647000,2021-02-06 21:30:00,BTC/USDT,40181.65787301,40240.02697824,40038.28014788,40038.28014788,1504779.76047675,37.46646332
1612645200,2021-02-06 21:00:00,BTC/USDT,40076.35484087,40244.34959999,40058.36527701,40181.65787301,1271543.92596741,31.66273176
1612643400,2021-02-06 20:30:00,BTC/USDT,39798.78989937,40086.95652173,39700.00002001,40066.52622085,641134.26662375,16.09851029
1612641600,2021-02-06 20:00:00,BTC/USDT,40167.59741465,40167.59742465,39640.69671926,39822.44624013,1489772.18441869,37.40014172
1612639800,2021-02-06 19:30:00,BTC/USDT,40248.0,40251.99022596,39953.32782424,40167.59741465,785994.20375255,19.60092103
1612638000,2021-02-06 19:00:00,BTC/USDT,40277.96756469,40399.83821999,40202.32525915,40248.0,738602.50864599,18.30783961
1612636200,2021-02-06 18:30:00,BTC/USDT,40331.87862304,40432.98889567,40227.57875419,40264.12373516,819923.05627581,20.33473369
1612634400,2021-02-06 18:00:00,BTC/USDT,40167.91050001,40396.9272,40075.00000001,40331.87862303,1731886.17055555,43.14281611
1612632600,2021-02-06 17:30:00,BTC/USDT,40483.0,40629.0374696,40170.0,40183.14554051,614117.25878555,15.21854099
1612630800,2021-02-06 17:00:00,BTC/USDT,40594.28889187,40629.49551966,40358.3906877,40470.13452773,538911.30051594,13.29859609
1612629000,2021-02-06 16:30:00,BTC/USDT,40684.08959188,40746.82974832,40481.17213836,40602.99780079,473157.71412323,11.66114076
1612627200,2021-02-06 16:00:00,BTC/USDT,40824.99330741,40934.27780763,40563.02938749,40664.86656663,1692105.91588834,41.52604561
1612625400,2021-02-06 15:30:00,BTC/USDT,40459.08689039,40824.99330741,40395.4825014,40820.9049053,1968570.88906161,48.43074679
1612623600,2021-02-06 15:00:00,BTC/USDT,40257.6953226,40532.53951385,40187.32612324,40465.38539878,1108039.91659169,27.4126553
1612621800,2021-02-06 14:30:00,BTC/USDT,40274.53055442,40528.97243503,40242.2,40260.45496817,672114.78067882,16.63063002
1612620000,2021-02-06 14:00:00,BTC/USDT,40112.64984053,40434.33580754,40112.64984053,40289.0,1275448.87457723,31.63611359
1612618200,2021-02-06 13:30:00,BTC/USDT,40198.00792584,40235.76415397,40082.60443457,40107.52122132,273241.9704423,6.80273517
1612616400,2021-02-06 13:00:00,BTC/USDT,39916.64161192,40233.6559904,39916.64161192,40182.24889361,473245.45897497,11.81380744
1612614600,2021-02-06 12:30:00,BTC/USDT,40300.0,40419.50293343,39815.73928607,39923.46179784,2010787.48643377,50.07376968
1612612800,2021-02-06 12:00:00,BTC/USDT,40177.03960636,40329.9059706,39993.7888,40302.01506205,1273144.66049885,31.70774045
1612611000,2021-02-06 11:30:00,BTC/USDT,40325.0,40432.98889567,40000.0,40177.03960636,953369.99744225,23.684917
1612609200,2021-02-06 11:00:00,BTC/USDT,40014.1657434,40413.6,40014.16569338,40338.17060818,3789150.21492271,94.3541785
1612607400,2021-02-06 10:30:00,BTC/USDT,39751.20945573,40017.04595,39524.7202188,40014.1657434,2216417.32307132,55.60413252
1612605600,2021-02-06 10:00:00,BTC/USDT,39886.63886003,39932.77071864,39650.0,39751.20945573,2094934.94088304,52.6342992
1612603800,2021-02-06 09:30:00,BTC/USDT,39668.01693194,39888.63290102,39582.25391152,39886.63886003,1246343.47901117,31.36939286
1612602000,2021-02-06 09:00:00,BTC/USDT,39420.5297603,39830.89623998,39407.0,39658.90489668,1460718.67769283,36.79668295
1612600200,2021-02-06 08:30:00,BTC/USDT,39601.02003768,39601.02003768,39370.10421811,39419.01267325,776145.09770259,19.65773979
1612598400,2021-02-06 08:00:00,BTC/USDT,39358.83166956,39680.0,39348.74512966,39601.02004768,1188852.10666608,30.05255616
1612596600,2021-02-06 07:30:00,BTC/USDT,39305.44218218,39399.0011725,39170.0,39369.42110934,683357.56358222,17.39765709
1612594800,2021-02-06 07:00:00,BTC/USDT,39260.49383222,39458.57851864,39217.44881529,39305.44218217,1139673.50056987,28.91943115
1612593000,2021-02-06 06:30:00,BTC/USDT,39385.82844,39413.783877,39260.49383223,39260.49383223,532580.54486223,13.54257996
1612591200,2021-02-06 06:00:00,BTC/USDT,39001.95015904,39385.82843999,39000.00000001,39382.70987834,1236706.08026276,31.57688195
1612589400,2021-02-06 05:30:00,BTC/USDT,39063.13440124,39064.1872,38863.0518075,39000.0,436873.8803351,11.20914785
1612587600,2021-02-06 05:00:00,BTC/USDT,39177.48882278,39213.62477172,38752.17796287,39063.13440124,863287.75157572,22.16291849
1612585800,2021-02-06 04:30:00,BTC/USDT,39227.51279667,39302.341941,39141.25773241,39184.35427881,489483.04454092,12.47556129
1612584000,2021-02-06 04:00:00,BTC/USDT,39389.26310619,39389.26310619,38972.20170382,39237.89479261,970918.6234868,24.8261679
1612582200,2021-02-06 03:30:00,BTC/USDT,39356.6591345,39491.48102655,39237.31786686,39397.43006228,444446.15016345,11.2971513
1612580400,2021-02-06 03:00:00,BTC/USDT,39416.25511486,39644.81787492,39223.38570224,39350.0,2079518.24283402,52.71397362
1612578600,2021-02-06 02:30:00,BTC/USDT,38972.6311565,39511.0,38846.29246398,39387.91090202,2119107.91825325,53.89464353
1612576800,2021-02-06 02:00:00,BTC/USDT,38826.5995894,39081.55120921,38627.57859383,38980.39920052,1705511.48366254,43.86250854
1612575000,2021-02-06 01:30:00,BTC/USDT,39298.70986483,39453.53366318,38345.0,38832.18529478,3515916.08703373,90.34819882
1612573200,2021-02-06 01:00:00,BTC/USDT,38713.14874959,39332.98076052,38644.12474359,39215.50563232,3860816.21241869,98.83008749
1612571400,2021-02-06 00:30:00,BTC/USDT,38400.35019629,38816.3311171,38355.76147161,38748.62432309,2555310.40735681,66.09620617
1612571350,2021-02-06 00:29:10,BTC/USDT,38391.01059694,38391.01059694,38391.01059694,38391.01059694,0.0,0.0
1612569600,2021-02-06 00:00:00,BTC/USDT,38291.98086462,38587.90000001,38230.28551811,38391.01059694,3765777.55812878,97.86604509
1612567800,2021-02-05 23:30:00,BTC/USDT,37939.41264709,38296.78927111,37873.0,38271.81085749,788880.80079875,20.70432468
1612566000,2021-02-05 23:00:00,BTC/USDT,37792.72397388,38000.0,37773.61382201,37932.752573,337953.72741966,8.90622154
1612564200,2021-02-05 22:30:00,BTC/USDT,37946.49987333,37946.49987333,37788.4160041,37798.65091908,187238.36693765,4.94776977
1612562400,2021-02-05 22:00:00,BTC/USDT,37819.06731867,37959.06666647,37656.96625685,37946.49987333,435922.96737677,11.53141819
1612560600,2021-02-05 21:30:00,BTC/USDT,37748.67101202,37841.28581382,37699.2607348,37825.04897721,1082833.4579739,28.65583255
1612558800,2021-02-05 21:00:00,BTC/USDT,37734.92858561,37909.01295105,37674.43481635,37752.50231981,687519.2381588,18.19988616
1612557000,2021-02-05 20:30:00,BTC/USDT,37625.59662225,37797.86141439,37624.96723554,37727.92307259,897212.39697802,23.80656788
1612555200,2021-02-05 20:00:00,BTC/USDT,37614.96047474,37689.974544,37511.914922,37632.06788415,1088794.59564564,28.94690412
1612553400,2021-02-05 19:30:00,BTC/USDT,37504.63063877,37667.165775,37499.66577074,37630.02840275,1343154.99337341,35.71625032
1612551600,2021-02-05 19:00:00,BTC/USDT,37418.02681143,37572.0,37271.86404188,37485.32249844,1128975.69816428,30.16155991
1612549800,2021-02-05 18:30:00,BTC/USDT,37746.16149796,37810.0,37362.43649307,37401.74494912,1393725.64625014,37.05478113
1612548000,2021-02-05 18:00:00,BTC/USDT,37875.09025266,37911.0,37728.77367557,37748.09114256,912925.72538648,24.1598578
1612546200,2021-02-05 17:30:00,BTC/USDT,37861.99999999,37941.0888,37791.06482745,37875.09025266,480615.25740163,12.69581459
1612544400,2021-02-05 17:00:00,BTC/USDT,37813.0,37927.89658159,37750.51535252,37851.9003634,318848.00057403,8.42872393
1612542600,2021-02-05 16:30:00,BTC/USDT,38014.83403958,38055.13366931,37677.91863691,37802.35054949,903920.18413027,23.89719922
1612540800,2021-02-05 16:00:00,BTC/USDT,38000.0,38142.85840613,37673.07653341,38030.49543808,1331047.03386111,35.05870876
1612539000,2021-02-05 15:30:00,BTC/USDT,38020.0,38266.26834911,37925.0,37990.7586362,925181.63501305,24.26766024
1612537200,2021-02-05 15:00:00,BTC/USDT,38088.40906524,38150.03379481,37895.6706832,38020.0,474577.85735023,12.47509573
1612535400,2021-02-05 14:30:00,BTC/USDT,38107.84905632,38245.92656608,38029.33012375,38082.0603081,635426.3336201,16.66867427
1612533600,2021-02-05 14:00:00,BTC/USDT,38265.42567699,38273.5513129,37956.08702882,38093.33496952,850337.56653829,22.31722147
1612531800,2021-02-05 13:30:00,BTC/USDT,37918.07759733,38272.45920349,37786.60710653,38251.91288564,1991724.72194832,52.3380251
1612530000,2021-02-05 13:00:00,BTC/USDT,37858.0873212,37975.3886744,37853.13649283,37918.07759732,1081869.47900231,28.53553796
1612528200,2021-02-05 12:30:00,BTC/USDT,37938.09967923,38135.5486,37814.65026684,37873.03037323,2197203.38062321,57.83622154
1612526400,2021-02-05 12:00:00,BTC/USDT,37680.61933318,37987.00615513,37537.11110895,37939.99645745,1191799.31074763,31.55940744
1612524600,2021-02-05 11:30:00,BTC/USDT,37700.14712215,37720.0,37566.21772173,37719.99998997,1129427.00555959,30.01432817
